cid,Name,SMILES,InChIKey,Molecular_Weight,XLogP,Polar_Area,Valid_SMILES,Canonical_SMILES,Seen_in_training,Predicted_Activity,Probability_Active
156861304,2-But-2-ynoxyacetic acid;ethene;2-[4-(3-ethynylanilino)-7-(2-methoxyethoxy)quinazolin-6-yl]oxyethanol,CC#CCOCC(=O)O.COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCO.C=C,SZAMQTFOULXCHD-UHFFFAOYSA-N,535.6,,132.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1.C=C.CC#CCOCC(=O)O,False,1,0.9955889
138514579,4-[2-[4-(3-Ethynylanilino)-6-(2-methoxyethoxy)quinazolin-7-yl]oxyethoxy]-4-oxobutanoic acid,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC(=O)CCC(=O)O,PMMLQNMBKXEJBH-UHFFFAOYSA-N,479.5,2.8,129.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CCC(=O)O)c(OCCOC)cc23)c1,False,1,0.9955889
141203097,2-[4-(3-Ethynylanilino)-7-methoxyquinazolin-6-yl]oxyacetic acid,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCC(=O)O,DDRQHYXNNLWOFF-UHFFFAOYSA-N,349.3,3.2,93.6,True,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC(=O)O)cc23)c1,False,1,0.9955889
137479449,"acetic acid;N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine",CC(=O)O.COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,UDTQKCRWTLDHHA-UHFFFAOYSA-N,453.5,,112.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.CC(=O)O,False,1,0.9955889
18925075,2-[2-[4-(3-Ethynylanilino)-7-(2-methoxyethoxy)quinazolin-6-yl]oxyethylsulfanyl]acetic acid,COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCSCC(=O)O,SFWHHCANOAGOCF-UHFFFAOYSA-N,453.5,3.7,128.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCSCC(=O)O)cc23)c1,False,1,0.9955889
18925096,2-[2-[4-(3-Ethynylanilino)-6-(2-methoxyethoxy)quinazolin-7-yl]oxyethylsulfanyl]acetic acid,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCSCC(=O)O,CJOYOTOPWAXQRE-UHFFFAOYSA-N,453.5,3.7,128.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCSCC(=O)O)c(OCCOC)cc23)c1,False,1,0.9955889
25026824,5-[4-(3-Ethynylanilino)-7-methoxyquinazolin-6-yl]oxypentanoic acid,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCC(=O)O,CFMYQLSQRXFSBV-UHFFFAOYSA-N,391.4,3.8,93.6,True,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)O)cc23)c1,False,1,0.9955889
25026823,7-[4-(3-Ethynylanilino)-7-methoxyquinazolin-6-yl]oxy-3-hydroxyheptanoic acid,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCC(CC(=O)O)O,BNWIRSWADKDTKQ-UHFFFAOYSA-N,435.5,3.6,114.0,True,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(O)CC(=O)O)cc23)c1,False,1,0.9955889
18925103,2-[2-[4-(3-Ethynylanilino)-6-(2-methoxyethoxy)quinazolin-7-yl]oxyethylsulfanyl]propanoic acid,CC(C(=O)O)SCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCOC,GKDGKZCXEVDMFM-UHFFFAOYSA-N,467.5,4.1,128.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCSC(C)C(=O)O)c(OCCOC)cc23)c1,False,1,0.9955889
25026627,7-[4-(3-Ethynylanilino)-7-methoxyquinazolin-6-yl]oxyheptanoic acid,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)O,AWYKIKIIQJEHBF-UHFFFAOYSA-N,419.5,4.7,93.6,True,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)O)cc23)c1,False,1,0.9955889
174729036,"N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine;hexanedioic acid",COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.C(CCC(=O)O)CC(=O)O,KIPFPUGTIWLHTA-UHFFFAOYSA-N,539.6,,149.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.O=C(O)CCCCC(=O)O,False,1,0.9955889
52919543,"N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine;2-hydroxypropanoic acid",CC(C(=O)O)O.COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,AHYFWJDAKOKYRH-UHFFFAOYSA-N,483.5,,132.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.CC(O)C(=O)O,False,1,0.9955889
169687656,2-[4-[2-[4-(3-Ethynylanilino)-7-(2-methoxyethoxy)quinazolin-6-yl]oxyethoxy]but-2-ynoxy]acetic acid,COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCOCC#CCOCC(=O)O,KUQNORCPWTYFID-UHFFFAOYSA-N,505.5,2.8,121.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOCC#CCOCC(=O)O)cc23)c1,False,1,0.9955889
151385493,"1-N-[7-methoxy-6-(1-prop-2-enylpiperidin-4-yl)oxyquinazolin-4-yl]-3-N,3-N-dimethylbenzene-1,3-diamine",CN(C)C1=CC=CC(=C1)NC2=NC=NC3=CC(=C(C=C32)OC4CCN(CC4)CC=C)OC,OTHTXRNGYHFWJS-UHFFFAOYSA-N,433.5,4.7,62.8,True,C=CCN1CCC(Oc2cc3c(Nc4cccc(N(C)C)c4)ncnc3cc2OC)CC1,False,1,0.9955872
16461025,"N-(2,3-dihydro-1,4-benzodioxin-6-yl)quinazolin-4-amine chloride",C1COC2=C(O1)C=CC(=C2)NC3=NC=NC4=CC=CC=C43.[Cl-],HKIGNOIITQSGHU-UHFFFAOYSA-M,314.74,,56.3,True,[Cl-].c1ccc2c(Nc3ccc4c(c3)OCCO4)ncnc2c1,False,1,0.99558276
146182116,N-(2-dimethylphosphanylphenyl)-6-methoxy-7-[(1-methylpiperidin-4-yl)methoxy]quinazolin-4-amine,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=CC=CC=C4P(C)C)OC,IBVNSNMXPSLQBM-UHFFFAOYSA-N,438.5,3.7,59.5,True,COc1cc2c(Nc3ccccc3P(C)C)ncnc2cc1OCC1CCN(C)CC1,False,1,0.9955676
68219274,"N-(2-ethylphenyl)-6,7-dimethoxyquinazolin-4-amine",CCC1=CC=CC=C1NC2=NC=NC3=CC(=C(C=C32)OC)OC,JTPVICVZGUIDHN-UHFFFAOYSA-N,309.4,4.2,56.3,True,CCc1ccccc1Nc1ncnc2cc(OC)c(OC)cc12,False,1,0.99556726
90337757,"6-[3-(3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrol-2-yl)propoxy]-N-(3-ethynyl-4-fluorophenyl)-7-methoxyquinazolin-4-amine",COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)C#C)OCCCN4CC5CCCC5C4,OGHXUMGYUJNEPQ-UHFFFAOYSA-N,460.5,5.4,59.5,True,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCN4CC5CCCC5C4)cc23)ccc1F,False,1,0.99556607
72202744,N-(3-ethynyl-4-fluorophenyl)-6-[3-[(3R)-3-fluoropyrrolidin-1-yl]propoxy]-7-methoxyquinazolin-4-amine,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)C#C)OCCCN4CC[C@H](C4)F,SASWORYDCNWZRX-QGZVFWFLSA-N,438.5,4.6,59.5,True,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCN4CC[C@@H](F)C4)cc23)ccc1F,False,1,0.99556607
11554410,"2-{[6-Methoxy-7-(2-methoxyethoxy)quinazolin-4-yl]amino}-5-(4-methylphenoxy)benzo-1,4-quinone",CC1=CC=C(C=C1)OC2=CC(=O)C(=CC2=O)NC3=NC=NC4=CC(=C(C=C43)OC)OCCOC,KUMHKOCJXFTUKW-UHFFFAOYSA-N,461.5,3.6,109.0,True,COCCOc1cc2ncnc(NC3=CC(=O)C(Oc4ccc(C)cc4)=CC3=O)c2cc1OC,False,1,0.99556375
11537946,"2-[[6-Methoxy-7-(2-methoxyethoxy)quinazolin-4-yl]amino]-5-methylcyclohexa-2,5-diene-1,4-dione",CC1=CC(=O)C(=CC1=O)NC2=NC=NC3=CC(=C(C=C32)OC)OCCOC,GONGGAYDDCYQDZ-UHFFFAOYSA-N,369.4,1.9,99.6,True,COCCOc1cc2ncnc(NC3=CC(=O)C(C)=CC3=O)c2cc1OC,False,1,0.99556375
148230093,"6-(3-chloropropoxy)-N-(3-ethynyl-6-methylcyclohexa-1,3-dien-1-yl)-7-methoxyquinazolin-4-amine",CC1CC=C(C=C1NC2=NC=NC3=CC(=C(C=C32)OCCCCl)OC)C#C,KNPLSYHKAPHTPB-UHFFFAOYSA-N,383.9,4.4,56.3,True,C#CC1=CCC(C)C(Nc2ncnc3cc(OC)c(OCCCCl)cc23)=C1,False,1,0.99556255
153457539,"2-[2-[7-[2-(3,3-Dimethyl-2-oxobutoxy)ethoxy]-4-(3-ethynylanilino)quinazolin-6-yl]oxyethoxy]acetic acid",CC(C)(C)C(=O)COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCOCC(=O)O,IXKQGAVPQJLLCW-UHFFFAOYSA-N,521.6,4.1,129.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOCC(=O)C(C)(C)C)c(OCCOCC(=O)O)cc23)c1,False,1,0.99555784
153457510,"2-[7-(3,3-Dimethyl-2-oxobutoxy)-4-(3-ethynylanilino)quinazolin-6-yl]oxyacetic acid",CC(C)(C)C(=O)COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCC(=O)O,GVASDBZTQCDJSP-UHFFFAOYSA-N,433.5,4.4,111.0,True,C#Cc1cccc(Nc2ncnc3cc(OCC(=O)C(C)(C)C)c(OCC(=O)O)cc23)c1,False,1,0.99555784
153457515,"2-[2-[6-[2-(3,3-Dimethyl-2-oxobutoxy)ethoxy]-4-(3-ethynylanilino)quinazolin-7-yl]oxyethoxy]acetic acid",CC(C)(C)C(=O)COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOCC(=O)O,ZQXBFQFDIKJBBE-UHFFFAOYSA-N,521.6,4.1,129.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOCC(=O)O)c(OCCOCC(=O)C(C)(C)C)cc23)c1,False,1,0.99555784
153457521,"2-[6-[2-(3,3-Dimethyl-2-oxobutoxy)ethoxy]-4-(3-ethynylanilino)quinazolin-7-yl]oxyacetic acid",CC(C)(C)C(=O)COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCC(=O)O,YERMKENMXNBECG-UHFFFAOYSA-N,477.5,4.2,120.0,True,C#Cc1cccc(Nc2ncnc3cc(OCC(=O)O)c(OCCOCC(=O)C(C)(C)C)cc23)c1,False,1,0.99555784
153457530,"2-[7-[2-(3,3-Dimethyl-2-oxobutoxy)ethoxy]-4-(3-ethynylanilino)quinazolin-6-yl]oxyacetic acid",CC(C)(C)C(=O)COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCC(=O)O,KGMGGDATVNTVON-UHFFFAOYSA-N,477.5,4.2,120.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOCC(=O)C(C)(C)C)c(OCC(=O)O)cc23)c1,False,1,0.99555784
153457529,"2-[6-(3,3-Dimethyl-2-oxobutoxy)-4-(3-ethynylanilino)quinazolin-7-yl]oxyacetic acid",CC(C)(C)C(=O)COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCC(=O)O,WRROPDUSQIWJFK-UHFFFAOYSA-N,433.5,4.4,111.0,True,C#Cc1cccc(Nc2ncnc3cc(OCC(=O)O)c(OCC(=O)C(C)(C)C)cc23)c1,False,1,0.99555784
153457526,"2-[2-[6-(3,3-Dimethyl-2-oxobutoxy)-4-(3-ethynylanilino)quinazolin-7-yl]oxyethoxy]acetic acid",CC(C)(C)C(=O)COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOCC(=O)O,KNHVTCXGQVSNQC-UHFFFAOYSA-N,477.5,4.2,120.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOCC(=O)O)c(OCC(=O)C(C)(C)C)cc23)c1,False,1,0.99555784
153457537,"2-[2-[7-(3,3-Dimethyl-2-oxobutoxy)-4-(3-ethynylanilino)quinazolin-6-yl]oxyethoxy]acetic acid",CC(C)(C)C(=O)COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCOCC(=O)O,LUGAAWBACJSYPN-UHFFFAOYSA-N,477.5,4.2,120.0,True,C#Cc1cccc(Nc2ncnc3cc(OCC(=O)C(C)(C)C)c(OCCOCC(=O)O)cc23)c1,False,1,0.99555784
90666403,"[3-[(6,7-Dimethoxyquinazolin-4-yl)amino]phenyl]boronic acid",B(C1=CC(=CC=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC)(O)O,RBUGCDGNTHECQF-UHFFFAOYSA-N,325.1,,96.7,True,COc1cc2ncnc(Nc3cccc(B(O)O)c3)c2cc1OC,False,1,0.9955571
59102550,"1-[3-[(6,7-Dimethoxyquinazolin-4-yl)amino]phenyl]ethanol",CC(C1=CC(=CC=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC)O,KJUZOUMWPMBTON-UHFFFAOYSA-N,325.4,2.9,76.5,True,COc1cc2ncnc(Nc3cccc(C(C)O)c3)c2cc1OC,False,1,0.9955571
141263704,"2-methyl-N-(4-methylphenyl)-[1,3]dioxolo[4,5-g]quinazolin-8-amine",CC1OC2=C(O1)C=C3C(=C2)C(=NC=N3)NC4=CC=C(C=C4)C,AYOPYIFXZUKTOV-UHFFFAOYSA-N,293.32,4.0,56.3,True,Cc1ccc(Nc2ncnc3cc4c(cc23)OC(C)O4)cc1,False,1,0.9955201
122628534,"N-(2-ethyl-4-phenoxyphenyl)-6,7-dimethoxyquinazolin-4-amine",CCC1=C(C=CC(=C1)OC2=CC=CC=C2)NC3=NC=NC4=CC(=C(C=C43)OC)OC,ZEBOQXGMRPYOGG-UHFFFAOYSA-N,401.5,5.7,65.5,True,CCc1cc(Oc2ccccc2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,False,1,0.99551386
141268945,"7-methoxy-6-(3-methylbut-2-enoxy)-N-(3,4,5-trifluorophenyl)quinazolin-4-amine",CC(=CCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C(=C3)F)F)F)OC)C,VHNMWQBJAVLTTQ-UHFFFAOYSA-N,389.4,5.2,56.3,True,COc1cc2ncnc(Nc3cc(F)c(F)c(F)c3)c2cc1OCC=C(C)C,False,1,0.99550986
56971554,"7-methoxy-N-(4-methoxy-3,5-dimethylphenyl)-6-(3-methylbut-2-enoxy)quinazolin-4-amine",CC1=CC(=CC(=C1OC)C)NC2=NC=NC3=CC(=C(C=C32)OCC=C(C)C)OC,KHXBEQRAGAHBRV-UHFFFAOYSA-N,393.5,5.6,65.5,True,COc1cc2ncnc(Nc3cc(C)c(OC)c(C)c3)c2cc1OCC=C(C)C,False,1,0.99550986
142167822,"1-N-benzyl-4-N-(6,7-dimethoxyquinazolin-4-yl)-2-methanimidoylbenzene-1,4-diamine",COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)NCC4=CC=CC=C4)C=N)OC,JXAOYZIVZAGQLA-UHFFFAOYSA-N,413.5,4.4,92.2,True,COc1cc2ncnc(Nc3ccc(NCc4ccccc4)c(C=N)c3)c2cc1OC,False,1,0.99550205
71617552,"1-[7-[3-[4-(3-Ethynylanilino)-7-methoxyquinazolin-6-yl]oxypropyl]-2,7-diazaspiro[4.4]nonan-2-yl]ethanone",CC(=O)N1CCC2(C1)CCN(C2)CCCOC3=C(C=C4C(=C3)C(=NC=N4)NC5=CC=CC(=C5)C#C)OC,HJIHCHPPFGPTNJ-UHFFFAOYSA-N,499.6,3.9,79.8,True,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCN4CCC5(CCN(C(C)=O)C5)C4)cc23)c1,False,1,0.99549794
132149172,"5-(oxolan-3-yloxy)-N-(3-prop-1-en-2-ylphenyl)-2,3-dihydro-[1,4]dioxino[2,3-f]quinazolin-10-amine",CC(=C)C1=CC(=CC=C1)NC2=NC=NC3=CC(=C4C(=C32)OCCO4)OC5CCOC5,RNSLUXPSJRDJLX-UHFFFAOYSA-N,405.4,4.6,74.7,True,C=C(C)c1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,False,1,0.99548703
132227300,"5-(oxan-4-yloxy)-N-(3-prop-1-en-2-ylphenyl)-2,3-dihydro-[1,4]dioxino[2,3-f]quinazolin-10-amine",CC(=C)C1=CC(=CC=C1)NC2=NC=NC3=CC(=C4C(=C32)OCCO4)OC5CCOCC5,WFRZFTFMMSHYCR-UHFFFAOYSA-N,419.5,4.9,74.7,True,C=C(C)c1cccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)c1,False,1,0.99548703
21114574,"5-N-(6-methoxy-7-phenylmethoxyquinazolin-4-yl)pyrimidine-2,5-diamine",COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CN=C(N=C3)N)OCC4=CC=CC=C4,YNWPOSABZPVALS-UHFFFAOYSA-N,374.4,2.8,108.0,True,COc1cc2c(Nc3cnc(N)nc3)ncnc2cc1OCc1ccccc1,False,1,0.99548596
88024774,"N-[3-[(6,7-dimethoxyquinazolin-4-yl)amino]phenyl]formamide",COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)NC=O)OC,YIGGPAWBEGPSBD-UHFFFAOYSA-N,324.33,2.5,85.4,True,COc1cc2ncnc(Nc3cccc(NC=O)c3)c2cc1OC,False,1,0.9954833
91544282,ethane;6-ethoxy-7-methoxy-N-phenylquinazolin-4-amine;pyridine,CC.CCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC=C3)OC.C1=CC=NC=C1,ADOIDGXCWFVSJW-UHFFFAOYSA-N,404.5,,69.2,True,CC.CCOc1cc2c(Nc3ccccc3)ncnc2cc1OC.c1ccncc1,False,1,0.9954769
139062300,"N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine;pentanedioic acid;hydrate",COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.C(CC(=O)O)CC(=O)O.O,UUIDKUGUCYDEBN-UHFFFAOYSA-N,543.6,,150.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.O.O=C(O)CCCC(=O)O,False,1,0.9954738
139062301,"butanedioic acid;N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine;hydrate",COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.C(CC(=O)O)C(=O)O.O,UQGHQJUPSIFDKN-UHFFFAOYSA-N,529.5,,150.0,True,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.O.O=C(O)CCC(=O)O,False,1,0.9954738
142344561,"6-(3,3-difluoropiperidin-4-yl)oxy-N-[2-fluoro-3-(2-trimethylsilylethynyl)phenyl]-7-methoxyquinazolin-4-amine",COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3F)C#C[Si](C)(C)C)OC4CCNCC4(F)F,OOFHXDOOAKPOBM-UHFFFAOYSA-N,500.6,,68.3,True,COc1cc2ncnc(Nc3cccc(C#C[Si](C)(C)C)c3F)c2cc1OC1CCNCC1(F)F,False,1,0.99545044
153630183,"N-[4-(diethoxyphosphorylmethoxy)phenyl]-6,7-dimethoxyquinazolin-4-amine",CCOP(=O)(COC1=CC=C(C=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC)OCC,LMILFOYIDMUSQC-UHFFFAOYSA-N,447.4,3.4,101.0,True,CCOP(=O)(COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1)OCC,False,1,0.9954503
177371612,"4-(4-Fluorosulfonyloxyanilino)-6,7-bis(2-methoxyethoxy)quinazoline",COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)OS(=O)(=O)F)OCCOC,IXFJJNPAVOUTNV-UHFFFAOYSA-N,467.5,3.1,126.0,True,COCCOc1cc2ncnc(Nc3ccc(OS(=O)(=O)F)cc3)c2cc1OCCOC,False,1,0.9954503
10205618,"N-(4-diethylphosphorylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine",CCP(=O)(CC)C1=CC=C(C=C1)NC2=NC=NC3=CC(=C(C=C32)OCCOC)OCCOC,LOMRMPHHJVOHFS-UHFFFAOYSA-N,473.5,2.8,91.8,True,CCP(=O)(CC)c1ccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc1,False,1,0.9954503
10180204,"N-(4-diethoxyphosphorylphenyl)-6,7-dimethoxyquinazolin-4-amine",CCOP(=O)(C1=CC=C(C=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC)OCC,GGNOYRVMZCECBN-UHFFFAOYSA-N,417.4,3.2,91.8,True,CCOP(=O)(OCC)c1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,False,1,0.9954503
10178121,"N-(4-diethylphosphorylphenyl)-6,7-dimethoxyquinazolin-4-amine",CCP(=O)(CC)C1=CC=C(C=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC,FUNCJSCYMQRLTF-UHFFFAOYSA-N,385.4,3.1,73.3,True,CCP(=O)(CC)c1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,False,1,0.9954503
10203938,"N-(4-dimethylphosphorylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine",COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)P(=O)(C)C)OCCOC,SYLCXTKRFVTLRO-UHFFFAOYSA-N,445.4,2.1,91.8,True,COCCOc1cc2ncnc(Nc3ccc(P(C)(C)=O)cc3)c2cc1OCCOC,False,1,0.9954503
10164248,"N-(4-diethoxyphosphorylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine",CCOP(=O)(C1=CC=C(C=C1)NC2=NC=NC3=CC(=C(C=C32)OCCOC)OCCOC)OCC,XOBKRXKNIWLTCS-UHFFFAOYSA-N,505.5,2.9,110.0,True,CCOP(=O)(OCC)c1ccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc1,False,1,0.9954503
162335838,"N-(3-ethynylcyclohexa-1,5-dien-1-yl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine;hydrochloride",COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(CC=C3)C#C)OCCOC.Cl,BYUJYXRBXMMXTN-UHFFFAOYSA-N,431.9,,74.7,True,C#CC1C=C(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)C=CC1.Cl,False,1,0.9954383
58983359,"N-(3-ethynylcyclohexa-1,5-dien-1-yl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine",COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(CC=C3)C#C)OCCOC,WUPDRYCXERXQCL-UHFFFAOYSA-N,395.5,3.1,74.7,True,C#CC1C=C(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)C=CC1,False,1,0.9954383
164160007,2-[3-[6-methoxy-4-[4-[(E)-prop-1-enyl]anilino]quinazolin-7-yl]oxypropylamino]ethanol,C/C=C/C1=CC=C(C=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OCCCNCCO,ZMDPBAURNPETLQ-HWKANZROSA-N,408.5,3.6,88.5,True,C/C=C/c1ccc(Nc2ncnc3cc(OCCCNCCO)c(OC)cc23)cc1,False,1,0.9954336
20747413,"2-[2-Hydroxyethyl-[[4-(3-methylanilino)-7,8-dihydro-[1,4]dioxino[2,3-g]quinazolin-7-yl]methyl]amino]ethanol",CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OC(CO4)CN(CCO)CCO,RJWVCIFRLDYEPM-UHFFFAOYSA-N,410.5,2.2,100.0,True,Cc1cccc(Nc2ncnc3cc4c(cc23)OC(CN(CCO)CCO)CO4)c1,False,1,0.9954202
58896678,4-[4-(3-Ethynylanilino)-7-methoxyquinazolin-6-yl]oxypiperidine-1-carbonitrile,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OC4CCN(CC4)C#N,DNTPHMXUTHCHCO-UHFFFAOYSA-N,399.4,4.5,83.3,True,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC4CCN(C#N)CC4)cc23)c1,False,1,0.9954176
59359699,"N-(4-fluoro-3-methylphenyl)-6-(1,1,2,2,3,3-hexadeuterio-3-morpholin-4-ylpropoxy)-7-methoxyquinazolin-4-amine",[2H]C([2H])(C([2H])([2H])N1CCOCC1)C([2H])([2H])OC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)C)OC,HSPYFUDFYBJASI-IKNXMOGXSA-N,432.5,3.8,68.7,True,[2H]C([2H])(Oc1cc2c(Nc3ccc(F)c(C)c3)ncnc2cc1OC)C([2H])([2H])C([2H])([2H])N1CCOCC1,False,1,0.9954112
59359698,"N-(4-fluoro-3-methylphenyl)-6-[1,1,2,2,3,3-hexadeuterio-3-(2,2,3,3,5,5,6,6-octadeuteriomorpholin-4-yl)propoxy]-7-methoxyquinazolin-4-amine",[2H]C1(C(OC(C(N1C([2H])([2H])C([2H])([2H])C([2H])([2H])OC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)C)OC)([2H])[2H])([2H])[2H])([2H])[2H])[2H],HSPYFUDFYBJASI-AASKKOFLSA-N,440.6,3.8,68.7,True,[2H]C1([2H])OC([2H])([2H])C([2H])([2H])N(C([2H])([2H])C([2H])([2H])C([2H])([2H])Oc2cc3c(Nc4ccc(F)c(C)c4)ncnc3cc2OC)C1([2H])[2H],False,1,0.9954112
19963139,"6,7-dimethoxy-4-N-(3-methylphenyl)quinazoline-4,5-diamine",CC1=CC(=CC=C1)NC2=NC=NC3=CC(=C(C(=C32)N)OC)OC,NJPNKDPGKPSJPR-UHFFFAOYSA-N,310.35,3.6,82.3,True,COc1cc2ncnc(Nc3cccc(C)c3)c2c(N)c1OC,False,1,0.99540734
